1749,4,4,9,184
2249,15,5,8,437
2749,34,6,8,48
3249,28,7,9,73
3749,15,8,8,129
4249,33,9,9,151
4749,20,10,8,433
5249,2,11,10,60
5749,36,12,10,147
6249,11,13,7,304
6749,24,14,5,658
7249,14,15,10,593
7749,26,16,9,32
8249,34,17,10,110
8749,39,18,9,76
9249,16,19,10,264
9749,19,20,9,112
10249,26,21,7,223
10749,15,22,6,454
250,4,1,8,55
750,39,2,9,97
1250,21,3,10,162
1750,2,4,10,143
2250,5,5,10,338
2750,10,6,10,57
3250,34,7,9,52
3750,33,8,10,126
4250,9,9,10,295
4750,15,10,9,423
5250,8,11,10,69
5750,35,12,7,173
6250,14,13,7,283
6750,3,14,6,679
7250,15,15,5,801
7750,15,16,9,42
8250,6,17,8,51
8750,28,18,10,77
9250,20,19,10,574
9750,33,20,7,111
10250,9,21,5,107
10750,1,22,6,426
251,29,1,8,39
751,30,2,9,52
1251,32,3,10,145
1751,28,4,8,133
2251,17,5,6,202
2751,37,6,8,32
3251,18,7,10,106
3751,35,8,10,61
4251,38,9,7,173
4751,9,10,9,228
5251,33,11,9,68
5751,33,12,10,86
6251,21,13,8,413
6751,34,14,7,327
7251,10,15,5,785
7751,9,16,9,22
8251,30,17,8,111
8751,21,18,9,70
9251,3,19,9,427
9751,12,20,10,45
10251,1,21,6,231
10751,2,22,7,460
252,16,1,8,42
752,14,2,8,113
1252,14,3,9,74
1752,16,4,10,152
2252,36,5,6,442
2752,12,6,9,50
3252,15,7,8,97
3752,30,8,8,157
4252,32,9,8,138
4752,23,10,7,538
5252,7,11,9,24
5752,23,12,7,211
6252,39,13,10,490
6752,34,14,9,366
7252,36,15,6,536
7752,35,16,9,42
8252,36,17,9,58
8752,4,18,8,30
9252,20,19,6,473
9752,32,20,7,20
10252,7,21,5,119
10752,37,22,7,181
253,37,1,9,39
753,32,2,10,105
1253,23,3,9,132
1753,11,4,10,154
2253,34,5,6,431
2753,7,6,9,35
3253,35,7,10,107
3753,11,8,9,62
4253,2,9,8,192
4753,29,10,7,598
5253,28,11,10,69
5753,7,12,7,164
6253,34,13,7,361
6753,7,14,10,529
7253,32,15,5,673
7753,39,16,9,36
8253,39,17,8,99
8753,28,18,8,59
9253,9,19,8,503
9753,25,20,10,42
10253,11,21,9,119
10753,31,22,6,227
254,37,1,10,56
754,37,2,10,137
1254,27,3,9,121
1754,24,4,9,227
2254,28,5,10,194
2754,29,6,10,28
3254,11,7,8,118
3754,31,8,9,118
4254,19,9,10,130
4754,17,10,8,244
5254,18,11,9,52
5754,14,12,9,199
6254,2,13,9,531
6754,21,14,7,743
7254,33,15,8,1213
7754,18,16,9,40
8254,35,17,8,72
8754,34,18,8,70
9254,24,19,9,483
9754,9,20,8,110
10254,20,21,7,188
10754,4,22,7,232
255,38,1,10,54
755,20,2,8,51
1255,30,3,8,130
1755,39,4,9,178
2255,20,5,7,295
2755,11,6,8,38
3255,31,7,10,127
3755,30,8,7,90
4255,19,9,10,297
4755,39,10,7,497
5255,32,11,8,50
5755,29,12,10,117
6255,20,13,8,261
6755,9,14,7,689
7255,19,15,8,680
7755,4,16,10,27
8255,9,17,8,76
8755,30,18,8,90
9255,15,19,6,466
9755,2,20,9,22
10255,3,21,9,176
10755,10,22,10,197
256,34,1,8,47
756,32,2,9,87
1256,19,3,8,99
1756,3,4,10,158
2256,16,5,7,248
2756,4,6,9,24
3256,6,7,8,125
3756,28,8,8,159
4256,21,9,10,187
4756,32,10,7,425
5256,36,11,10,38
5756,4,12,9,161
6256,6,13,7,526
6756,36,14,7,746
7256,16,15,5,824
7756,19,16,10,19
8256,26,17,8,80
8756,1,18,9,59
9256,22,19,6,442
9756,7,20,7,53
10256,10,21,5,156
10756,1,22,10,403
257,7,1,9,68
757,32,2,8,141
1257,38,3,10,107
1757,17,4,10,135
2257,39,5,7,490
2757,4,6,8,45
3257,34,7,10,126
3757,36,8,10,166
4257,36,9,6,230
4757,25,10,5,214
5257,28,11,7,27
5757,1,12,8,195
6257,5,13,9,290
6757,23,14,6,646
7257,23,15,10,1133
7757,7,16,9,23
8257,32,17,9,79
8757,6,18,10,86
9257,14,19,8,266
9757,20,20,10,48
10257,39,21,10,201
10757,20,22,6,347
258,11,1,9,50
758,16,2,9,133
1258,38,3,10,145
1758,25,4,8,184
2258,8,5,6,230
2758,39,6,9,46
3258,39,7,9,126
3758,26,8,8,111
4258,39,9,8,210
4758,9,10,5,194
5258,36,11,8,70
5758,26,12,8,128
6258,37,13,7,203
6758,25,14,7,370
7258,32,15,9,831
7758,8,16,9,38
8258,18,17,8,38
8758,6,18,10,51
9258,25,19,6,519
9758,34,20,10,104
10258,6,21,6,119
10758,16,22,6,432
259,8,1,9,31
759,32,2,9,70
1259,20,3,8,123
1759,19,4,10,210
2259,28,5,8,282
2759,5,6,8,28
3259,12,7,8,74
3759,1,8,10,84
4259,12,9,9,295
4759,37,10,9,279
5259,11,11,7,57
5759,20,12,8,112
6259,31,13,8,304
6759,8,14,6,458
7259,11,15,10,976
7759,14,16,9,30
8259,39,17,10,75
8759,1,18,10,38
9259,9,19,9,330
9759,6,20,5,32
10259,7,21,5,241
10759,38,22,7,416
260,35,1,10,36
760,7,2,10,104
1260,1,3,9,93
1760,2,4,10,179
2260,23,5,10,373
2760,35,6,10,53
3260,34,7,10,105
3760,23,8,7,119
4260,18,9,10,164
4760,11,10,6,576
5260,5,11,7,34
5760,33,12,10,132
6260,12,13,7,389
6760,25,14,9,415
7260,33,15,6,1046
7760,33,16,9,24
8260,21,17,10,60
8760,7,18,9,90
9260,17,19,8,369
9760,3,20,9,57
10260,15,21,6,192
10760,33,22,10,572
261,28,1,10,68
761,26,2,8,138
1261,39,3,9,133
1761,20,4,10,128
2261,29,5,8,194
2761,24,6,8,21
3261,2,7,8,95
3761,17,8,7,119
4261,27,9,10,167
4761,2,10,10,552
5261,31,11,7,70
5761,15,12,9,80
6261,3,13,10,485
6761,39,14,10,692
7261,27,15,9,1183
7761,29,16,10,44
8261,35,17,8,111
8761,24,18,10,70
9261,28,19,8,608
9761,4,20,7,98
10261,10,21,8,80
10761,8,22,6,243
262,23,1,8,38
762,27,2,10,84
1262,15,3,10,121
1762,30,4,10,148
2262,37,5,10,364
2762,25,6,10,51
3262,36,7,9,49
3762,32,8,10,128
4262,29,9,6,122
4762,2,10,8,362
5262,10,11,10,73
5762,16,12,10,194
6262,32,13,10,502
6762,14,14,5,541
7262,28,15,5,830
7762,37,16,9,23
8262,7,17,10,75
8762,3,18,9,73
9262,21,19,10,524
9762,9,20,7,40
10262,33,21,10,70
10762,19,22,6,581
263,38,1,9,50
763,38,2,8,131
1263,21,3,9,101
1763,31,4,9,174
2263,32,5,7,431
2763,36,6,9,43
3263,16,7,10,47
3763,8,8,7,152
4263,6,9,9,140
4763,19,10,7,593
5263,18,11,8,31
5763,34,12,9,167
6263,9,13,9,225
6763,27,14,9,478
7263,30,15,8,822
7763,17,16,9,21
8263,1,17,9,38
8763,14,18,10,91
9263,5,19,9,512
9763,1,20,7,119
10263,13,21,9,77
10763,7,22,10,211
264,17,1,9,67
764,26,2,10,70
1264,37,3,9,171
1764,36,4,10,177
2264,20,5,6,317
2764,29,6,9,51
3264,19,7,9,98
3764,23,8,10,140
4264,33,9,10,307
4764,10,10,8,342
5264,32,11,9,48
5764,14,12,10,114
6264,31,13,10,267
6764,16,14,8,634
7264,37,15,7,703
7764,33,16,10,38
8264,22,17,10,113
8764,26,18,9,33
9264,27,19,7,346
9764,13,20,5,82
10264,29,21,7,155
10764,23,22,10,349
265,39,1,9,59
765,6,2,8,63
1265,36,3,8,141
1765,18,4,10,175
2265,20,5,10,409
2765,13,6,10,47
3265,32,7,10,51
3765,32,8,7,155
4265,35,9,8,112
4765,35,10,5,354
5265,33,11,7,46
5765,7,12,9,93
6265,14,13,9,431
6765,11,14,9,399
7265,30,15,8,1241
7765,26,16,9,28
8265,13,17,9,70
8765,6,18,10,44
9265,36,19,7,559
9765,13,20,8,101
10265,28,21,10,165
10765,18,22,9,343
266,6,1,9,65
766,23,2,10,82
1266,11,3,8,146
1766,11,4,8,202
2266,31,5,8,426
2766,24,6,10,42
3266,6,7,9,45
3766,3,8,10,110
4266,26,9,7,275
4766,28,10,9,395
5266,24,11,9,34
5766,35,12,8,205
6266,32,13,8,233
6766,20,14,9,485
7266,13,15,8,563
7766,17,16,10,42
8266,8,17,10,87
8766,11,18,9,40
9266,13,19,6,529
9766,32,20,9,37
10266,27,21,5,90
10766,3,22,6,486
267,11,1,8,43
767,20,2,10,142
1267,21,3,10,111
1767,26,4,8,152
2267,34,5,8,386
2767,36,6,9,23
3267,24,7,10,72
3767,4,8,10,158
4267,24,9,9,201
4767,7,10,6,495
5267,24,11,7,32
5767,26,12,7,151
6267,24,13,7,479
6767,26,14,9,467
7267,29,15,6,503
7767,37,16,10,24
8267,38,17,10,81
8767,1,18,9,31
9267,23,19,8,316
9767,35,20,8,30
10267,32,21,10,216
10767,28,22,7,244
268,35,1,10,60
768,13,2,8,96
1268,37,3,8,95
1768,9,4,10,181
2268,12,5,10,243
2768,20,6,10,43
3268,17,7,10,84
3768,15,8,9,126
4268,6,9,9,211
4768,4,10,8,297
5268,3,11,9,69
5768,34,12,9,85
6268,12,13,8,256
6768,1,14,5,556
7268,22,15,5,571
7768,23,16,9,27
8268,18,17,8,108
8768,25,18,10,66
9268,2,19,8,565
9768,27,20,7,46
10268,35,21,5,222
10768,10,22,9,526
269,15,1,9,56
769,16,2,9,137
1269,38,3,9,161
1769,25,4,9,198
2269,29,5,10,403
2769,32,6,8,30
3269,14,7,9,47
3769,22,8,9,64
4269,30,9,6,253
4769,19,10,5,180
5269,7,11,8,30
5769,28,12,10,137
6269,21,13,8,178
6769,3,14,5,685
7269,33,15,9,641
7769,30,16,10,41
8269,3,17,9,30
8769,15,18,8,74
9269,39,19,9,450
9769,26,20,10,51
10269,28,21,5,234
10769,12,22,6,474
270,33,1,9,55
770,7,2,9,76
1270,5,3,9,167
1770,35,4,8,183
2270,28,5,8,202
2770,35,6,9,35
3270,18,7,8,61
3770,9,8,7,127
4270,5,9,9,249
4770,21,10,7,269
5270,2,11,7,24
5770,35,12,8,158
6270,33,13,10,223
6770,29,14,8,634
7270,15,15,8,646
7770,14,16,10,43
8270,26,17,9,119
8770,38,18,8,44
9270,18,19,7,458
9770,13,20,8,78
10270,25,21,7,71
10770,9,22,6,524
271,1,1,10,34
771,27,2,10,110
1271,2,3,9,160
1771,22,4,8,218
2271,13,5,7,225
2771,28,6,8,36
3271,39,7,8,84
3771,28,8,10,89
4271,3,9,8,211
4771,32,10,8,606
5271,39,11,9,43
5771,8,12,9,136
6271,32,13,9,181
6771,33,14,5,402
7271,21,15,8,1222
7771,6,16,9,24
8271,34,17,10,47
8771,11,18,9,44
9271,30,19,10,551
9771,11,20,8,48
10271,19,21,7,135
10771,15,22,9,585
272,28,1,10,51
772,26,2,8,52
1272,5,3,10,133
1772,28,4,8,104
2272,35,5,10,290
2772,1,6,8,37
3272,35,7,8,62
3772,9,8,7,160
4272,34,9,6,225
4772,34,10,8,557
5272,1,11,7,58
5772,13,12,9,182
6272,22,13,9,472
6772,23,14,6,640
7272,20,15,10,534
7772,27,16,10,41
8272,28,17,8,83
8772,34,18,8,62
9272,21,19,8,481
9772,18,20,8,37
10272,21,21,5,150
10772,14,22,10,229
273,7,1,9,55
773,35,2,10,79
1273,4,3,10,124
1773,9,4,9,157
2273,6,5,10,266
2773,31,6,10,27
3273,13,7,8,122
3773,4,8,10,117
4273,17,9,6,230
4773,30,10,7,278
5273,29,11,8,55
5773,11,12,10,162
6273,13,13,10,306
6773,13,14,8,412
7273,6,15,9,507
7773,23,16,10,35
8273,14,17,10,75
8773,16,18,9,91
9273,30,19,9,423
9773,32,20,8,76
10273,14,21,7,162
10773,9,22,6,544
274,1,1,8,51
774,36,2,9,75
1274,14,3,10,160
1774,15,4,10,102
2274,33,5,8,279
2774,4,6,8,49
3274,27,7,9,90
3774,37,8,8,101
4274,26,9,7,260
4774,29,10,7,551
5274,9,11,8,72
5774,15,12,9,95
6274,12,13,10,421
6774,1,14,10,549
7274,39,15,9,1175
7774,38,16,9,41
8274,26,17,8,93
8774,23,18,9,71
9274,19,19,8,417
9774,20,20,9,102
10274,16,21,8,85
10774,8,22,8,344
275,29,1,9,42
775,32,2,10,83
1275,21,3,9,108
1775,36,4,10,181
2275,21,5,8,431
2775,30,6,9,38
3275,36,7,10,78
3775,27,8,9,144
4275,36,9,7,251
4775,23,10,7,399
5275,16,11,8,29
5775,34,12,8,159
6275,32,13,8,403
6775,6,14,8,362
7275,19,15,7,543
7775,18,16,9,24
8275,14,17,9,94
8775,33,18,10,63
9275,9,19,8,476
9775,17,20,9,110
10275,14,21,5,71
10775,39,22,6,582
276,6,1,9,26
776,12,2,9,75
1276,13,3,9,151
1776,26,4,10,186
2276,9,5,7,519
2776,22,6,9,45
3276,29,7,9,49
3776,21,8,8,147
4276,25,9,10,288
4776,28,10,6,315
5276,37,11,9,40
5776,33,12,9,79
6276,22,13,8,443
6776,13,14,10,508
7276,14,15,9,861
7776,3,16,9,43
8276,2,17,9,102
8776,3,18,9,85
9276,30,19,10,526
9776,18,20,9,19
10276,4,21,8,119
10776,30,22,8,392
277,29,1,8,58
777,16,2,9,128
1277,14,3,8,166
1777,34,4,8,105
2277,14,5,10,429
2777,8,6,8,30
3277,18,7,10,76
3777,35,8,9,110
4277,22,9,8,213
4777,3,10,10,348
5277,34,11,10,40
5777,24,12,7,139
6277,34,13,10,392
6777,31,14,7,730
7277,24,15,8,842
7777,2,16,9,23
8277,4,17,8,51
8777,25,18,10,86
9277,19,19,10,525
9777,18,20,10,23
10277,21,21,5,177
10777,32,22,7,532
278,34,1,8,45
778,27,2,10,69
1278,22,3,10,125
1778,27,4,9,168
2278,23,5,10,218
2778,1,6,9,24
3278,34,7,9,115
3778,2,8,8,115
4278,19,9,8,272
4778,21,10,10,470
5278,28,11,10,71
5778,32,12,10,88
6278,35,13,9,174
6778,17,14,7,623
7278,1,15,5,941
7778,10,16,9,41
8278,15,17,10,90
8778,17,18,9,61
9278,6,19,10,366
9778,32,20,6,37
10278,31,21,5,99
10778,21,22,8,491
279,4,1,9,57
779,6,2,10,93
1279,17,3,10,94
1779,33,4,9,225
2279,31,5,9,340
2779,27,6,9,46
3279,31,7,10,113
3779,29,8,9,111
4279,24,9,10,206
4779,5,10,9,383
5279,20,11,8,56
5779,28,12,8,205
6279,28,13,8,251
6779,36,14,10,363
7279,3,15,7,704
7779,27,16,9,38
8279,12,17,9,85
8779,36,18,10,41
9279,18,19,10,604
9779,3,20,7,39
10279,17,21,10,145
10779,20,22,7,475
280,6,1,9,28
780,19,2,8,131
1280,1,3,9,120
1780,30,4,9,166
2280,30,5,10,234
2780,30,6,10,30
3280,24,7,9,120
3780,16,8,9,92
4280,22,9,8,213
4780,9,10,6,252
5280,29,11,10,36
5780,28,12,8,193
6280,27,13,9,406
6780,7,14,10,537
7280,34,15,8,708
7780,20,16,9,33
8280,24,17,10,46
8780,30,18,10,48
9280,38,19,9,480
9780,1,20,7,59
10280,13,21,8,123
10780,35,22,10,358
281,11,1,9,60
781,9,2,10,129
1281,13,3,9,118
1781,38,4,8,124
2281,30,5,7,490
2781,13,6,10,47
3281,32,7,8,54
3781,29,8,8,61
4281,22,9,7,145
4781,11,10,6,584
5281,7,11,10,72
5781,5,12,9,130
6281,5,13,7,466
6781,37,14,8,692
7281,16,15,9,981
7781,16,16,9,36
8281,2,17,8,49
8781,8,18,9,39
9281,18,19,8,436
9781,12,20,10,29
10281,37,21,6,231
10781,23,22,8,586
282,5,1,10,39
782,4,2,9,108
1282,34,3,10,123
1782,30,4,9,121
2282,15,5,6,471
2782,18,6,9,38
3282,17,7,8,58
3782,33,8,10,153
4282,5,9,9,253
4782,22,10,6,460
5282,2,11,7,43
5782,25,12,8,185
6282,17,13,9,225
6782,32,14,8,347
7282,22,15,6,1021
7782,31,16,10,36
8282,31,17,10,58
8782,11,18,8,55
9282,19,19,8,568
9782,5,20,9,75
10282,5,21,6,147
10782,28,22,8,572
283,20,1,8,64
783,16,2,8,82
1283,8,3,8,101
1783,25,4,8,158
2283,19,5,10,291
2783,27,6,10,38
3283,18,7,10,96
3783,19,8,8,99
4283,4,9,8,269
4783,29,10,6,293
5283,19,11,9,53
5783,26,12,9,163
6283,29,13,7,292
6783,39,14,6,604
7283,11,15,8,962
7783,19,16,9,38
8283,25,17,10,46
8783,14,18,8,73
9283,11,19,9,524
9783,9,20,9,91
10283,5,21,7,222
10783,13,22,7,395
284,38,1,10,50
784,37,2,8,66
1284,9,3,10,126
1784,3,4,9,88
2284,36,5,6,152
2784,39,6,8,44
3284,12,7,8,50
3784,15,8,7,157
4284,3,9,9,115
4784,38,10,10,289
5284,38,11,8,56
5784,35,12,10,139
6284,21,13,8,456
6784,24,14,7,679
7284,2,15,7,1164
7784,21,16,9,43
8284,33,17,10,80
8784,39,18,9,31
9284,30,19,10,394
9784,29,20,9,41
10284,5,21,8,119
10784,27,22,9,231
285,2,1,10,25
785,36,2,9,93
1285,19,3,10,77
1785,15,4,10,158
2285,9,5,7,289
2785,39,6,9,33
3285,39,7,9,84
3785,8,8,8,109
4285,39,9,8,277
4785,33,10,10,552
5285,37,11,10,33
5785,5,12,7,179
6285,23,13,9,432
6785,31,14,7,756
7285,33,15,7,1027
7785,2,16,10,42
8285,33,17,9,114
8785,5,18,10,62
9285,28,19,10,354
9785,27,20,10,57
10285,21,21,7,99
10785,13,22,7,358
286,4,1,8,52
786,10,2,8,62
1286,31,3,10,75
1786,37,4,10,207
2286,28,5,9,286
2786,10,6,10,30
3286,35,7,10,74
3786,32,8,10,107
4286,4,9,10,239
4786,2,10,9,189
5286,15,11,10,32
5786,24,12,7,165
6286,15,13,9,406
6786,7,14,7,420
7286,14,15,7,1223
7786,26,16,10,34
8286,8,17,9,119
8786,17,18,9,32
9286,2,19,8,552
9786,18,20,5,47
10286,38,21,5,189
10786,11,22,9,438
287,7,1,9,63
787,17,2,9,107
1287,33,3,10,72
1787,32,4,8,130
2287,36,5,8,410
2787,26,6,9,23
3287,10,7,8,42
3787,21,8,10,113
4287,36,9,9,231
4787,38,10,8,368
5287,16,11,10,58
5787,34,12,7,104
6287,7,13,8,491
6787,36,14,9,510
7287,38,15,10,754
7787,32,16,9,29
8287,19,17,10,113
8787,36,18,10,88
9287,7,19,6,568
9787,15,20,8,22
10287,9,21,6,221
10787,20,22,6,334
288,4,1,10,44
788,33,2,8,80
1288,27,3,10,160
1788,35,4,9,115
2288,25,5,6,179
2788,17,6,10,21
3288,39,7,10,118
3788,25,8,8,70
4288,14,9,8,288
4788,24,10,9,596
5288,28,11,7,60
5788,21,12,10,161
6288,35,13,7,310
6788,34,14,6,374
7288,23,15,8,993
7788,23,16,10,36
8288,39,17,8,53
8788,6,18,8,43
9288,29,19,7,392
9788,11,20,10,55
10288,35,21,8,177
10788,8,22,8,504
289,19,1,9,59
789,21,2,10,84
1289,25,3,8,74
1789,21,4,10,182
2289,34,5,7,304
2789,39,6,9,22
3289,14,7,8,81
3789,7,8,8,116
4289,16,9,10,137
4789,16,10,6,256
5289,22,11,8,35
5789,2,12,9,171
6289,27,13,7,360
6789,36,14,9,719
7289,25,15,10,656
7789,38,16,9,42
8289,3,17,8,119
8789,39,18,8,78
9289,36,19,10,533
9789,24,20,10,119
10289,10,21,7,121
10789,12,22,6,299
290,27,1,10,40
790,29,2,8,84
1290,21,3,9,124
1790,11,4,10,139
2290,19,5,10,407
2790,1,6,9,41
3290,33,7,9,75
3790,7,8,7,80
4290,19,9,9,192
4790,32,10,5,224
5290,17,11,7,46
5790,35,12,10,97
6290,6,13,8,236
6790,24,14,5,353
7290,22,15,6,1100
7790,25,16,9,18
8290,29,17,10,93
8790,20,18,10,91
9290,25,19,8,389
9790,25,20,6,113
10290,35,21,5,200
10790,5,22,9,399
291,18,1,8,35
791,6,2,10,72
1291,10,3,9,86
1791,30,4,10,220
2291,28,5,8,191
2791,10,6,8,22
3291,5,7,8,49
3791,36,8,10,88
4291,4,9,8,234
4791,6,10,6,397
5291,29,11,8,44
5791,25,12,10,122
6291,2,13,9,253
6791,24,14,10,591
7291,38,15,7,823
7791,31,16,9,19
8291,19,17,10,31
8791,18,18,8,75
9291,37,19,8,642
9791,3,20,9,28
10291,29,21,5,168
10791,26,22,7,271
292,14,1,10,36
792,1,2,8,93
1292,31,3,10,155
1792,7,4,8,119
2292,12,5,9,320
2792,9,6,8,35
3292,18,7,10,100
3792,28,8,9,77
4292,22,9,7,287
4792,14,10,7,298
5292,35,11,7,37
5792,5,12,7,214
6292,25,13,7,376
6792,16,14,5,475
7292,7,15,5,864
7792,30,16,10,28
8292,36,17,9,55
8792,33,18,8,94
9292,21,19,8,334
9792,39,20,7,112
10292,11,21,6,241
10792,20,22,9,448
293,5,1,10,46
793,12,2,10,121
1293,7,3,10,90
1793,22,4,10,100
2293,21,5,10,170
2793,21,6,9,42
3293,37,7,8,100
3793,4,8,7,95
4293,32,9,6,152
4793,15,10,10,315
5293,39,11,9,61
5793,34,12,9,102
6293,12,13,8,355
6793,20,14,7,451
7293,6,15,8,870
7793,2,16,9,41
8293,8,17,10,36
8793,27,18,9,64
9293,25,19,10,604
9793,30,20,10,22
10293,24,21,5,160
10793,2,22,10,389
294,15,1,9,31
794,2,2,9,114
1294,22,3,8,118
1794,30,4,10,142
2294,38,5,6,297
2794,9,6,10,56
3294,17,7,9,86
3794,9,8,7,165
4294,9,9,7,177
4794,15,10,6,510
5294,35,11,10,52
5794,23,12,8,203
6294,38,13,10,470
6794,31,14,5,491
7294,38,15,5,1071
7794,30,16,10,36
8294,26,17,9,81
8794,19,18,9,51
9294,11,19,6,418
9794,18,20,6,69
10294,21,21,8,133
10794,29,22,6,530
295,22,1,8,45
795,17,2,10,138
1295,31,3,9,73
1795,9,4,10,85
2295,28,5,6,203
2795,24,6,9,41
3295,31,7,10,108
3795,22,8,8,147
4295,14,9,6,294
4795,19,10,10,190
5295,30,11,9,68
5795,17,12,10,213
6295,30,13,9,558
6795,13,14,5,723
7295,6,15,9,805
7795,23,16,10,41
8295,28,17,10,108
8795,32,18,8,85
9295,22,19,8,372
9795,25,20,9,42
10295,30,21,10,164
10795,3,22,9,415
296,22,1,10,34
796,31,2,10,83
1296,3,3,9,130
1796,4,4,10,136
2296,12,5,7,512
2796,38,6,9,37
3296,14,7,8,123
3796,38,8,7,61
4296,18,9,7,268
4796,35,10,5,225
5296,39,11,10,46
5796,31,12,7,182
6296,27,13,8,505
6796,3,14,8,555
7296,30,15,6,604
7796,31,16,9,29
8296,25,17,8,33
8796,31,18,8,37
9296,31,19,8,368
9796,15,20,6,110
10296,7,21,6,211
10796,22,22,6,189
297,7,1,9,59
797,31,2,9,89
1297,21,3,8,99
1797,39,4,8,122
2297,25,5,10,334
2797,19,6,9,32
3297,21,7,10,42
3797,18,8,9,97
4297,17,9,6,241
4797,26,10,6,345
5297,38,11,7,69
5797,25,12,9,102
6297,13,13,8,175
6797,4,14,10,530
7297,23,15,5,816
7797,38,16,9,22
8297,21,17,9,30
8797,14,18,10,29
9297,14,19,9,551
9797,13,20,10,27
10297,31,21,6,194
10797,28,22,9,175
298,36,1,8,59
798,13,2,8,72
1298,2,3,9,131
1798,24,4,8,146
2298,15,5,10,430
2798,6,6,8,43
3298,4,7,9,65
3798,33,8,10,143
4298,27,9,6,157
4798,23,10,9,215
5298,15,11,8,33
5798,37,12,7,199
6298,21,13,7,250
6798,7,14,8,534
7298,17,15,9,509
7798,21,16,10,37
8298,12,17,9,61
8798,2,18,8,49
9298,29,19,6,308
9798,36,20,8,91
10298,24,21,9,153
10798,3,22,8,181
299,26,1,10,43
799,26,2,10,120
1299,5,3,8,123
1799,18,4,8,215
2299,19,5,8,247
2799,19,6,9,54
3299,5,7,9,71
3799,8,8,9,143
4299,38,9,6,307
4799,4,10,7,356
5299,3,11,10,72
5799,34,12,9,162
6299,33,13,7,502
6799,4,14,8,679
7299,1,15,8,591
7799,33,16,9,42
8299,33,17,10,37
8799,2,18,9,83
9299,25,19,7,270
9799,36,20,10,43
10299,8,21,10,227
10799,18,22,10,280
300,30,1,10,51
800,16,2,9,140
1300,10,3,9,79
1800,13,4,8,169
2300,5,5,6,318
2800,33,6,8,27
3300,22,7,9,87
3800,2,8,10,167
4300,19,9,6,163
4800,29,10,6,351
5300,39,11,7,28
5800,28,12,7,193
6300,37,13,8,491
6800,8,14,5,391
7300,38,15,9,673
7800,12,16,9,23
8300,4,17,8,93
8800,33,18,9,61
9300,21,19,10,439
9800,39,20,5,91
10300,9,21,8,187
10800,31,22,6,528
301,34,1,10,34
801,14,2,9,65
1301,14,3,8,161
1801,14,4,9,165
2301,27,5,8,223
2801,4,6,9,53
3301,23,7,10,123
3801,21,8,10,88
4301,19,9,10,271
4801,23,10,7,514
5301,33,11,8,27
5801,2,12,10,113
6301,29,13,9,363
6801,14,14,10,613
7301,19,15,7,1146
7801,34,16,10,20
8301,26,17,9,41
8801,28,18,8,47
9301,20,19,9,390
9801,32,20,5,46
10301,30,21,10,201
10801,17,22,10,598
302,19,1,10,30
802,39,2,10,74
1302,22,3,8,125
1802,14,4,10,166
2302,20,5,6,347
2802,33,6,9,31
3302,19,7,9,78
3802,3,8,7,79
4302,14,9,9,223
4802,18,10,5,315
5302,2,11,10,60
5802,36,12,8,90
6302,36,13,9,416
6802,12,14,8,361
7302,17,15,10,1236
7802,19,16,9,30
8302,27,17,9,117
8802,2,18,9,90
9302,35,19,8,558
9802,29,20,9,27
10302,36,21,7,166
10802,6,22,6,500
303,6,1,10,48
803,35,2,9,130
1303,8,3,9,146
1803,36,4,8,194
2303,16,5,8,366
2803,10,6,8,47
3303,12,7,9,90
3803,6,8,10,79
4303,21,9,10,165
4803,11,10,10,518
5303,12,11,9,74
5803,35,12,8,98
6303,10,13,9,239
6803,36,14,7,476
7303,20,15,6,880
7803,7,16,10,23
8303,17,17,9,86
8803,3,18,8,62
9303,34,19,9,615
9803,23,20,5,26
10303,32,21,7,146
10803,39,22,7,339
304,3,1,8,29
804,25,2,8,126
1304,15,3,9,125
1804,14,4,9,153
2304,4,5,7,407
2804,33,6,9,43
3304,31,7,9,109
3804,27,8,9,74
4304,22,9,9,273
4804,12,10,10,208
5304,7,11,8,25
5804,4,12,9,166
6304,12,13,8,513
6804,2,14,7,647
7304,31,15,8,847
7804,17,16,10,20
8304,21,17,10,108
8804,6,18,8,91
9304,30,19,9,266
9804,4,20,7,108
10304,7,21,10,128
10804,9,22,7,420
305,11,1,10,58
805,33,2,10,59
1305,18,3,9,91
1805,30,4,10,159
2305,25,5,7,165
2805,29,6,8,21
3305,20,7,9,128
3805,35,8,8,148
4305,29,9,8,169
4805,34,10,5,325
5305,27,11,9,45
5805,15,12,8,107
6305,33,13,7,254
6805,6,14,8,389
7305,35,15,9,809
7805,14,16,9,43
8305,3,17,9,61
8805,6,18,8,73
9305,36,19,9,268
9805,7,20,8,101
10305,12,21,8,187
10805,7,22,8,340
306,31,1,9,39
806,12,2,8,63
1306,1,3,10,138
1806,36,4,9,145
2306,37,5,9,514
2806,26,6,9,35
3306,29,7,9,95
3806,35,8,9,60
4306,11,9,7,206
4806,19,10,8,220
5306,3,11,7,51
5806,5,12,9,134
6306,10,13,7,553
6806,34,14,9,649
7306,7,15,10,1223
7806,22,16,10,27
8306,32,17,10,33
8806,28,18,8,62
9306,11,19,7,262
9806,39,20,6,67
10306,20,21,6,113
10806,2,22,8,252
307,14,1,9,25
807,21,2,9,117
1307,7,3,8,86
1807,8,4,10,183
2307,29,5,6,286
2807,16,6,10,51
3307,11,7,10,76
3807,30,8,9,97
